Fixture ID,Game Date,Home Team ID,Away Team ID,Home Team Goals,Away Team Goals,Venue,Home Team,Away Team,Home Team Logo,Away Team Logo
193474,2012-09-15,74.0,40.0,1,1,Stadium of Light (Sunderland),Sunderland,Liverpool,https://media.api-sports.io/football/teams/746.png,https://media.api-sports.io/football/teams/40.png
193475,2012-09-16,53.0,47.0,1,3,Madejski Stadium (Reading),Reading,Tottenham,https://media.api-sports.io/football/teams/53.png,https://media.api-sports.io/football/teams/47.png
193476,2012-09-17,45.0,34.0,2,2,Goodison Park (Liverpool),Everton,Newcastle,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/34.png
193477,2012-09-22,76.0,45.0,0,3,Liberty Stadium (Swansea),Swansea,Everton,https://media.api-sports.io/football/teams/76.png,https://media.api-sports.io/football/teams/45.png
193478,2012-09-22,49.0,75.0,1,0,Stamford Bridge (London),Chelsea,Stoke City,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/75.png
193479,2012-09-22,41.0,66.0,4,1,"St. Mary's Stadium (Southampton, Hampshire)",Southampton,Aston Villa,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/66.png
193480,2012-09-22,60.0,53.0,1,0,The Hawthorns (West Bromwich),West Brom,Reading,https://media.api-sports.io/football/teams/60.png,https://media.api-sports.io/football/teams/53.png
193481,2012-09-22,48.0,74.0,1,1,Boleyn Ground (London),West Ham,Sunderland,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/746.png
193482,2012-09-22,61.0,36.0,1,2,The DW Stadium (Wigan),Wigan,Fulham,https://media.api-sports.io/football/teams/61.png,https://media.api-sports.io/football/teams/36.png
193483,2012-09-23,40.0,33.0,1,2,Anfield (Liverpool),Liverpool,Manchester United,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/33.png
193484,2012-09-23,34.0,71.0,1,0,St. James' Park (Newcastle-upon-Tyne),Newcastle,Norwich,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/71.png
193485,2012-09-23,50.0,42.0,1,1,Etihad Stadium (Manchester),Manchester City,Arsenal,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/42.png
193486,2012-09-23,47.0,72.0,2,1,White Hart Lane (London),Tottenham,QPR,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/72.png
193487,2012-09-29,42.0,49.0,1,2,Emirates Stadium (London),Arsenal,Chelsea,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/49.png
193488,2012-09-29,45.0,41.0,3,1,Goodison Park (Liverpool),Everton,Southampton,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/41.png
193489,2012-09-29,36.0,50.0,1,2,Craven Cottage (London),Fulham,Manchester City,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/50.png
193490,2012-09-29,71.0,40.0,2,5,"Carrow Road (Norwich, Norfolk)",Norwich,Liverpool,https://media.api-sports.io/football/teams/71.png,https://media.api-sports.io/football/teams/40.png
193491,2012-09-29,53.0,34.0,2,2,Madejski Stadium (Reading),Reading,Newcastle,https://media.api-sports.io/football/teams/53.png,https://media.api-sports.io/football/teams/34.png
193492,2012-09-29,75.0,76.0,2,0,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",Stoke City,Swansea,https://media.api-sports.io/football/teams/75.png,https://media.api-sports.io/football/teams/76.png
193493,2012-09-29,74.0,61.0,1,0,Stadium of Light (Sunderland),Sunderland,Wigan,https://media.api-sports.io/football/teams/746.png,https://media.api-sports.io/football/teams/61.png
193494,2012-09-29,33.0,47.0,2,3,Old Trafford (Manchester),Manchester United,Tottenham,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/47.png
193495,2012-09-30,66.0,60.0,1,1,Villa Park (Birmingham),Aston Villa,West Brom,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/60.png
193496,2012-10-01,72.0,48.0,1,2,Loftus Road Stadium (London),QPR,West Ham,https://media.api-sports.io/football/teams/72.png,https://media.api-sports.io/football/teams/48.png
193497,2012-10-06,50.0,74.0,3,0,Etihad Stadium (Manchester),Manchester City,Sunderland,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/746.png
193498,2012-10-06,49.0,71.0,4,1,Stamford Bridge (London),Chelsea,Norwich,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/71.png
193499,2012-10-06,76.0,53.0,2,2,Liberty Stadium (Swansea),Swansea,Reading,https://media.api-sports.io/football/teams/76.png,https://media.api-sports.io/football/teams/53.png
193500,2012-10-06,60.0,72.0,3,2,The Hawthorns (West Bromwich),West Brom,QPR,https://media.api-sports.io/football/teams/60.png,https://media.api-sports.io/football/teams/72.png
193501,2012-10-06,61.0,45.0,2,2,The DW Stadium (Wigan),Wigan,Everton,https://media.api-sports.io/football/teams/61.png,https://media.api-sports.io/football/teams/45.png
193502,2012-10-06,48.0,42.0,1,3,Boleyn Ground (London),West Ham,Arsenal,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/42.png
193503,2012-10-07,41.0,36.0,2,2,"St. Mary's Stadium (Southampton, Hampshire)",Southampton,Fulham,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/36.png
193504,2012-10-07,40.0,75.0,0,0,Anfield (Liverpool),Liverpool,Stoke City,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/75.png
193505,2012-10-07,47.0,66.0,2,0,White Hart Lane (London),Tottenham,Aston Villa,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/66.png
193506,2012-10-07,34.0,33.0,0,3,St. James' Park (Newcastle-upon-Tyne),Newcastle,Manchester United,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/33.png
193507,2012-10-20,47.0,49.0,2,4,White Hart Lane (London),Tottenham,Chelsea,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/49.png
193508,2012-10-20,36.0,66.0,1,0,Craven Cottage (London),Fulham,Aston Villa,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/66.png
193509,2012-10-20,40.0,53.0,1,0,Anfield (Liverpool),Liverpool,Reading,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/53.png
193510,2012-10-20,33.0,75.0,4,2,Old Trafford (Manchester),Manchester United,Stoke City,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/75.png
193511,2012-10-20,76.0,61.0,2,1,Liberty Stadium (Swansea),Swansea,Wigan,https://media.api-sports.io/football/teams/76.png,https://media.api-sports.io/football/teams/61.png
193512,2012-10-20,60.0,50.0,1,2,The Hawthorns (West Bromwich),West Brom,Manchester City,https://media.api-sports.io/football/teams/60.png,https://media.api-sports.io/football/teams/50.png
193513,2012-10-20,48.0,41.0,4,1,Boleyn Ground (London),West Ham,Southampton,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/41.png
193514,2012-10-20,71.0,42.0,1,0,"Carrow Road (Norwich, Norfolk)",Norwich,Arsenal,https://media.api-sports.io/football/teams/71.png,https://media.api-sports.io/football/teams/42.png
193515,2012-10-21,74.0,34.0,1,1,Stadium of Light (Sunderland),Sunderland,Newcastle,https://media.api-sports.io/football/teams/746.png,https://media.api-sports.io/football/teams/34.png
193516,2012-10-21,72.0,45.0,1,1,Loftus Road Stadium (London),QPR,Everton,https://media.api-sports.io/football/teams/72.png,https://media.api-sports.io/football/teams/45.png
193517,2012-10-27,66.0,71.0,1,1,Villa Park (Birmingham),Aston Villa,Norwich,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/71.png
193518,2012-10-27,42.0,72.0,1,0,Emirates Stadium (London),Arsenal,QPR,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/72.png
193519,2012-10-27,53.0,36.0,3,3,Madejski Stadium (Reading),Reading,Fulham,https://media.api-sports.io/football/teams/53.png,https://media.api-sports.io/football/teams/36.png
193520,2012-10-27,75.0,74.0,0,0,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",Stoke City,Sunderland,https://media.api-sports.io/football/teams/75.png,https://media.api-sports.io/football/teams/746.png
193521,2012-10-27,61.0,48.0,2,1,The DW Stadium (Wigan),Wigan,West Ham,https://media.api-sports.io/football/teams/61.png,https://media.api-sports.io/football/teams/48.png
193522,2012-10-27,50.0,76.0,1,0,Etihad Stadium (Manchester),Manchester City,Swansea,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/76.png
193523,2012-10-28,45.0,40.0,2,2,Goodison Park (Liverpool),Everton,Liverpool,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/40.png
193524,2012-10-28,34.0,60.0,2,1,St. James' Park (Newcastle-upon-Tyne),Newcastle,West Brom,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/60.png
193525,2012-10-28,41.0,47.0,1,2,"St. Mary's Stadium (Southampton, Hampshire)",Southampton,Tottenham,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/47.png
193526,2012-10-28,49.0,33.0,2,3,Stamford Bridge (London),Chelsea,Manchester United,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/33.png
193527,2012-11-03,33.0,42.0,2,1,Old Trafford (Manchester),Manchester United,Arsenal,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/42.png
193528,2012-11-03,36.0,45.0,2,2,Craven Cottage (London),Fulham,Everton,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/45.png
193529,2012-11-03,71.0,75.0,1,0,"Carrow Road (Norwich, Norfolk)",Norwich,Stoke City,https://media.api-sports.io/football/teams/71.png,https://media.api-sports.io/football/teams/75.png
193530,2012-11-03,74.0,66.0,0,1,Stadium of Light (Sunderland),Sunderland,Aston Villa,https://media.api-sports.io/football/teams/746.png,https://media.api-sports.io/football/teams/66.png
193531,2012-11-03,76.0,49.0,1,1,Liberty Stadium (Swansea),Swansea,Chelsea,https://media.api-sports.io/football/teams/76.png,https://media.api-sports.io/football/teams/49.png
193532,2012-11-03,47.0,61.0,0,1,White Hart Lane (London),Tottenham,Wigan,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/61.png
193533,2012-11-03,48.0,50.0,0,0,Boleyn Ground (London),West Ham,Manchester City,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/50.png
193534,2012-11-04,72.0,53.0,1,1,Loftus Road Stadium (London),QPR,Reading,https://media.api-sports.io/football/teams/72.png,https://media.api-sports.io/football/teams/53.png
193535,2012-11-04,40.0,34.0,1,1,Anfield (Liverpool),Liverpool,Newcastle,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/34.png
193536,2012-11-05,60.0,41.0,2,0,The Hawthorns (West Bromwich),West Brom,Southampton,https://media.api-sports.io/football/teams/60.png,https://media.api-sports.io/football/teams/41.png
193537,2012-11-10,42.0,36.0,3,3,Emirates Stadium (London),Arsenal,Fulham,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/36.png
193538,2012-11-10,45.0,74.0,2,1,Goodison Park (Liverpool),Everton,Sunderland,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/746.png
193539,2012-11-10,53.0,71.0,0,0,Madejski Stadium (Reading),Reading,Norwich,https://media.api-sports.io/football/teams/53.png,https://media.api-sports.io/football/teams/71.png
193540,2012-11-10,41.0,76.0,1,1,"St. Mary's Stadium (Southampton, Hampshire)",Southampton,Swansea,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/76.png
193541,2012-11-10,75.0,72.0,1,0,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",Stoke City,QPR,https://media.api-sports.io/football/teams/75.png,https://media.api-sports.io/football/teams/72.png
193542,2012-11-10,61.0,60.0,1,2,The DW Stadium (Wigan),Wigan,West Brom,https://media.api-sports.io/football/teams/61.png,https://media.api-sports.io/football/teams/60.png
193543,2012-11-10,66.0,33.0,2,3,Villa Park (Birmingham),Aston Villa,Manchester United,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/33.png
193544,2012-11-11,50.0,47.0,2,1,Etihad Stadium (Manchester),Manchester City,Tottenham,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/47.png
193545,2012-11-11,34.0,48.0,0,1,St. James' Park (Newcastle-upon-Tyne),Newcastle,West Ham,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/48.png
193546,2012-11-11,49.0,40.0,1,1,Stamford Bridge (London),Chelsea,Liverpool,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/40.png
193547,2012-11-17,42.0,47.0,5,2,Emirates Stadium (London),Arsenal,Tottenham,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/47.png
193548,2012-11-17,40.0,61.0,3,0,Anfield (Liverpool),Liverpool,Wigan,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/61.png
193549,2012-11-17,50.0,66.0,5,0,Etihad Stadium (Manchester),Manchester City,Aston Villa,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/66.png
193550,2012-11-17,34.0,76.0,1,2,St. James' Park (Newcastle-upon-Tyne),Newcastle,Swansea,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/76.png
193551,2012-11-17,72.0,41.0,1,3,Loftus Road Stadium (London),QPR,Southampton,https://media.api-sports.io/football/teams/72.png,https://media.api-sports.io/football/teams/41.png
193552,2012-11-17,53.0,45.0,2,1,Madejski Stadium (Reading),Reading,Everton,https://media.api-sports.io/football/teams/53.png,https://media.api-sports.io/football/teams/45.png
193553,2012-11-17,60.0,49.0,2,1,The Hawthorns (West Bromwich),West Brom,Chelsea,https://media.api-sports.io/football/teams/60.png,https://media.api-sports.io/football/teams/49.png
193554,2012-11-17,71.0,33.0,1,0,"Carrow Road (Norwich, Norfolk)",Norwich,Manchester United,https://media.api-sports.io/football/teams/71.png,https://media.api-sports.io/football/teams/33.png
193555,2012-11-18,36.0,74.0,1,3,Craven Cottage (London),Fulham,Sunderland,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/746.png
193556,2012-11-19,48.0,75.0,1,1,Boleyn Ground (London),West Ham,Stoke City,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/75.png
193557,2012-11-24,74.0,60.0,2,4,Stadium of Light (Sunderland),Sunderland,West Brom,https://media.api-sports.io/football/teams/746.png,https://media.api-sports.io/football/teams/60.png
193558,2012-11-24,45.0,71.0,1,1,Goodison Park (Liverpool),Everton,Norwich,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/71.png
193559,2012-11-24,33.0,72.0,3,1,Old Trafford (Manchester),Manchester United,QPR,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/72.png
193560,2012-11-24,75.0,36.0,1,0,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",Stoke City,Fulham,https://media.api-sports.io/football/teams/75.png,https://media.api-sports.io/football/teams/36.png
193561,2012-11-24,61.0,53.0,3,2,The DW Stadium (Wigan),Wigan,Reading,https://media.api-sports.io/football/teams/61.png,https://media.api-sports.io/football/teams/53.png
193562,2012-11-24,66.0,42.0,0,0,Villa Park (Birmingham),Aston Villa,Arsenal,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/42.png
193563,2012-11-25,76.0,40.0,0,0,Liberty Stadium (Swansea),Swansea,Liverpool,https://media.api-sports.io/football/teams/76.png,https://media.api-sports.io/football/teams/40.png
193564,2012-11-25,41.0,34.0,2,0,"St. Mary's Stadium (Southampton, Hampshire)",Southampton,Newcastle,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/34.png
193565,2012-11-25,49.0,50.0,0,0,Stamford Bridge (London),Chelsea,Manchester City,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/50.png
193566,2012-11-25,47.0,48.0,3,1,White Hart Lane (London),Tottenham,West Ham,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/48.png
193567,2012-11-27,74.0,72.0,0,0,Stadium of Light (Sunderland),Sunderland,QPR,https://media.api-sports.io/football/teams/746.png,https://media.api-sports.io/football/teams/72.png
193568,2012-11-27,66.0,53.0,1,0,Villa Park (Birmingham),Aston Villa,Reading,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/53.png
193569,2012-11-28,41.0,71.0,1,1,"St. Mary's Stadium (Southampton, Hampshire)",Southampton,Norwich,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/71.png
193570,2012-11-28,75.0,34.0,2,1,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",Stoke City,Newcastle,https://media.api-sports.io/football/teams/75.png,https://media.api-sports.io/football/teams/34.png
193571,2012-11-28,76.0,60.0,3,1,Liberty Stadium (Swansea),Swansea,West Brom,https://media.api-sports.io/football/teams/76.png,https://media.api-sports.io/football/teams/60.png
193572,2012-11-28,47.0,40.0,2,1,White Hart Lane (London),Tottenham,Liverpool,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/40.png
193573,2012-11-28,49.0,36.0,0,0,Stamford Bridge (London),Chelsea,Fulham,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/36.png
193574,2012-11-28,45.0,42.0,1,1,Goodison Park (Liverpool),Everton,Arsenal,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/42.png
193575,2012-11-28,33.0,48.0,1,0,Old Trafford (Manchester),Manchester United,West Ham,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/48.png
193576,2012-11-28,61.0,50.0,0,2,The DW Stadium (Wigan),Wigan,Manchester City,https://media.api-sports.io/football/teams/61.png,https://media.api-sports.io/football/teams/50.png
193577,2012-12-01,48.0,49.0,3,1,Boleyn Ground (London),West Ham,Chelsea,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/49.png
193578,2012-12-01,42.0,76.0,0,2,Emirates Stadium (London),Arsenal,Swansea,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/76.png
193579,2012-12-01,36.0,47.0,0,3,Craven Cottage (London),Fulham,Tottenham,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/47.png
193580,2012-12-01,40.0,41.0,1,0,Anfield (Liverpool),Liverpool,Southampton,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/41.png
193581,2012-12-01,50.0,45.0,1,1,Etihad Stadium (Manchester),Manchester City,Everton,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/45.png
193582,2012-12-01,72.0,66.0,1,1,Loftus Road Stadium (London),QPR,Aston Villa,https://media.api-sports.io/football/teams/72.png,https://media.api-sports.io/football/teams/66.png
193583,2012-12-01,60.0,75.0,0,1,The Hawthorns (West Bromwich),West Brom,Stoke City,https://media.api-sports.io/football/teams/60.png,https://media.api-sports.io/football/teams/75.png
193584,2012-12-01,53.0,33.0,3,4,Madejski Stadium (Reading),Reading,Manchester United,https://media.api-sports.io/football/teams/53.png,https://media.api-sports.io/football/teams/33.png
193585,2012-12-02,71.0,74.0,2,1,"Carrow Road (Norwich, Norfolk)",Norwich,Sunderland,https://media.api-sports.io/football/teams/71.png,https://media.api-sports.io/football/teams/746.png
193586,2012-12-03,34.0,61.0,3,0,St. James' Park (Newcastle-upon-Tyne),Newcastle,Wigan,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/61.png
193587,2012-12-08,42.0,60.0,2,0,Emirates Stadium (London),Arsenal,West Brom,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/60.png
193588,2012-12-08,66.0,75.0,0,0,Villa Park (Birmingham),Aston Villa,Stoke City,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/75.png
193589,2012-12-08,41.0,53.0,1,0,"St. Mary's Stadium (Southampton, Hampshire)",Southampton,Reading,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/53.png
193590,2012-12-08,74.0,49.0,1,3,Stadium of Light (Sunderland),Sunderland,Chelsea,https://media.api-sports.io/football/teams/746.png,https://media.api-sports.io/football/teams/49.png
193591,2012-12-08,76.0,71.0,3,4,Liberty Stadium (Swansea),Swansea,Norwich,https://media.api-sports.io/football/teams/76.png,https://media.api-sports.io/football/teams/71.png
193592,2012-12-08,61.0,72.0,2,2,The DW Stadium (Wigan),Wigan,QPR,https://media.api-sports.io/football/teams/61.png,https://media.api-sports.io/football/teams/72.png
193593,2012-12-09,50.0,33.0,2,3,Etihad Stadium (Manchester),Manchester City,Manchester United,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/33.png
193594,2012-12-09,45.0,47.0,2,1,Goodison Park (Liverpool),Everton,Tottenham,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/47.png
193595,2012-12-09,48.0,40.0,2,3,Boleyn Ground (London),West Ham,Liverpool,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/40.png
