Fixture ID,Game Date,Home Team ID,Away Team ID,Home Team Goals,Away Team Goals,Venue,Home Team,Away Team,Home Team Logo,Away Team Logo
194566,2010-08-23,50.0,40.0,3,0,"Etihad Stadium, Manchester (Manchester)",Manchester City,Liverpool,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/40.png
194547,2010-08-28,67.0,42.0,1,2,Ewood Park (Blackburn),Blackburn,Arsenal,https://media.api-sports.io/football/teams/67.png,https://media.api-sports.io/football/teams/42.png
194548,2010-08-28,39.0,34.0,1,1,"Molineux Stadium (Wolverhampton, West Midlands)",Wolves,Newcastle,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/teams/34.png
194549,2010-08-28,47.0,61.0,0,1,White Hart Lane (London),Tottenham,Wigan,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/61.png
194550,2010-08-28,49.0,75.0,2,0,Stamford Bridge (London),Chelsea,Stoke City,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/75.png
194551,2010-08-28,13.0,36.0,2,2,Bloomfield Road (Blackpool),Blackpool,Fulham,https://media.api-sports.io/football/teams/1356.png,https://media.api-sports.io/football/teams/36.png
194552,2010-08-28,33.0,48.0,3,0,Old Trafford (Manchester),Manchester United,West Ham,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/48.png
194553,2010-08-29,68.0,54.0,2,2,Reebok Stadium (Bolton),Bolton,Birmingham,https://media.api-sports.io/football/teams/68.png,https://media.api-sports.io/football/teams/54.png
194554,2010-08-29,74.0,50.0,1,0,Stadium of Light (Sunderland),Sunderland,Manchester City,https://media.api-sports.io/football/teams/746.png,https://media.api-sports.io/football/teams/50.png
194555,2010-08-29,40.0,60.0,1,0,Anfield (Liverpool),Liverpool,West Brom,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/60.png
194556,2010-08-29,66.0,45.0,1,0,Villa Park (Birmingham),Aston Villa,Everton,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/45.png
194537,2010-09-11,45.0,33.0,3,3,Goodison Park (Liverpool),Everton,Manchester United,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/33.png
194538,2010-09-11,61.0,74.0,1,1,The DW Stadium (Wigan),Wigan,Sunderland,https://media.api-sports.io/football/teams/61.png,https://media.api-sports.io/football/teams/746.png
194539,2010-09-11,48.0,49.0,1,3,Boleyn Ground (London),West Ham,Chelsea,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/49.png
194540,2010-09-11,60.0,47.0,1,1,"The Hawthorns, West Bromwich (West Bromwich)",West Brom,Tottenham,https://media.api-sports.io/football/teams/60.png,https://media.api-sports.io/football/teams/47.png
194541,2010-09-11,34.0,13.0,0,2,Sports Direct Arena (Newcastle-upon-Tyne),Newcastle,Blackpool,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/1356.png
194542,2010-09-11,50.0,67.0,1,1,"Etihad Stadium, Manchester (Manchester)",Manchester City,Blackburn,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/67.png
194543,2010-09-11,36.0,39.0,2,1,Craven Cottage (London),Fulham,Wolves,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/39.png
194544,2010-09-11,42.0,68.0,4,1,Emirates Stadium (London),Arsenal,Bolton,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/68.png
194545,2010-09-12,54.0,40.0,0,0,St. Andrew's Stadium (Birmingham),Birmingham,Liverpool,https://media.api-sports.io/football/teams/54.png,https://media.api-sports.io/football/teams/40.png
194546,2010-09-13,75.0,66.0,2,1,Britannia Stadium (Stoke-on-Trent),Stoke City,Aston Villa,https://media.api-sports.io/football/teams/75.png,https://media.api-sports.io/football/teams/66.png
194527,2010-09-18,75.0,48.0,1,1,Britannia Stadium (Stoke-on-Trent),Stoke City,West Ham,https://media.api-sports.io/football/teams/75.png,https://media.api-sports.io/football/teams/48.png
194528,2010-09-18,60.0,54.0,3,1,"The Hawthorns, West Bromwich (West Bromwich)",West Brom,Birmingham,https://media.api-sports.io/football/teams/60.png,https://media.api-sports.io/football/teams/54.png
194529,2010-09-18,47.0,39.0,3,1,White Hart Lane (London),Tottenham,Wolves,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/39.png
194530,2010-09-18,45.0,34.0,0,1,Goodison Park (Liverpool),Everton,Newcastle,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/34.png
194531,2010-09-18,67.0,36.0,1,1,Ewood Park (Blackburn),Blackburn,Fulham,https://media.api-sports.io/football/teams/67.png,https://media.api-sports.io/football/teams/36.png
194532,2010-09-18,66.0,68.0,1,1,Villa Park (Birmingham),Aston Villa,Bolton,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/68.png
194533,2010-09-18,74.0,42.0,1,1,Stadium of Light (Sunderland),Sunderland,Arsenal,https://media.api-sports.io/football/teams/746.png,https://media.api-sports.io/football/teams/42.png
194534,2010-09-19,33.0,40.0,3,2,Old Trafford (Manchester),Manchester United,Liverpool,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/40.png
194535,2010-09-19,61.0,50.0,0,2,The DW Stadium (Wigan),Wigan,Manchester City,https://media.api-sports.io/football/teams/61.png,https://media.api-sports.io/football/teams/50.png
194536,2010-09-19,49.0,13.0,4,0,Stamford Bridge (London),Chelsea,Blackpool,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/1356.png
194517,2010-09-25,50.0,49.0,1,0,"Etihad Stadium, Manchester (Manchester)",Manchester City,Chelsea,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/49.png
194518,2010-09-25,48.0,47.0,1,0,Boleyn Ground (London),West Ham,Tottenham,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/47.png
194519,2010-09-25,40.0,74.0,2,2,Anfield (Liverpool),Liverpool,Sunderland,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/746.png
194520,2010-09-25,36.0,45.0,0,0,Craven Cottage (London),Fulham,Everton,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/45.png
194521,2010-09-25,13.0,67.0,1,2,Bloomfield Road (Blackpool),Blackpool,Blackburn,https://media.api-sports.io/football/teams/1356.png,https://media.api-sports.io/football/teams/67.png
194522,2010-09-25,54.0,61.0,0,0,St. Andrew's Stadium (Birmingham),Birmingham,Wigan,https://media.api-sports.io/football/teams/54.png,https://media.api-sports.io/football/teams/61.png
194523,2010-09-25,42.0,60.0,2,3,Emirates Stadium (London),Arsenal,West Brom,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/60.png
194524,2010-09-26,68.0,33.0,2,2,Reebok Stadium (Bolton),Bolton,Manchester United,https://media.api-sports.io/football/teams/68.png,https://media.api-sports.io/football/teams/33.png
194525,2010-09-26,39.0,66.0,1,2,"Molineux Stadium (Wolverhampton, West Midlands)",Wolves,Aston Villa,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/teams/66.png
194526,2010-09-26,34.0,75.0,1,2,Sports Direct Arena (Newcastle-upon-Tyne),Newcastle,Stoke City,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/75.png
194507,2010-10-02,61.0,39.0,2,0,The DW Stadium (Wigan),Wigan,Wolves,https://media.api-sports.io/football/teams/61.png,https://media.api-sports.io/football/teams/39.png
194508,2010-10-02,48.0,36.0,1,1,Boleyn Ground (London),West Ham,Fulham,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/36.png
194509,2010-10-02,60.0,68.0,1,1,"The Hawthorns, West Bromwich (West Bromwich)",West Brom,Bolton,https://media.api-sports.io/football/teams/60.png,https://media.api-sports.io/football/teams/68.png
194510,2010-10-02,47.0,66.0,2,1,White Hart Lane (London),Tottenham,Aston Villa,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/66.png
194511,2010-10-02,74.0,33.0,0,0,Stadium of Light (Sunderland),Sunderland,Manchester United,https://media.api-sports.io/football/teams/746.png,https://media.api-sports.io/football/teams/33.png
194512,2010-10-02,75.0,67.0,1,0,Britannia Stadium (Stoke-on-Trent),Stoke City,Blackburn,https://media.api-sports.io/football/teams/75.png,https://media.api-sports.io/football/teams/67.png
194513,2010-10-02,54.0,45.0,0,2,St. Andrew's Stadium (Birmingham),Birmingham,Everton,https://media.api-sports.io/football/teams/54.png,https://media.api-sports.io/football/teams/45.png
194514,2010-10-03,50.0,34.0,2,1,"Etihad Stadium, Manchester (Manchester)",Manchester City,Newcastle,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/34.png
194515,2010-10-03,40.0,13.0,1,2,Anfield (Liverpool),Liverpool,Blackpool,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/1356.png
194516,2010-10-03,49.0,42.0,2,0,Stamford Bridge (London),Chelsea,Arsenal,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/42.png
194497,2010-10-16,39.0,48.0,1,1,"Molineux Stadium (Wolverhampton, West Midlands)",Wolves,West Ham,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/teams/48.png
194498,2010-10-16,34.0,61.0,2,2,Sports Direct Arena (Newcastle-upon-Tyne),Newcastle,Wigan,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/61.png
194499,2010-10-16,33.0,60.0,2,2,Old Trafford (Manchester),Manchester United,West Brom,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/60.png
194500,2010-10-16,36.0,47.0,1,2,Craven Cottage (London),Fulham,Tottenham,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/47.png
194501,2010-10-16,68.0,75.0,2,1,Reebok Stadium (Bolton),Bolton,Stoke City,https://media.api-sports.io/football/teams/68.png,https://media.api-sports.io/football/teams/75.png
194502,2010-10-16,42.0,54.0,2,1,Emirates Stadium (London),Arsenal,Birmingham,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/54.png
194503,2010-10-16,66.0,49.0,0,0,Villa Park (Birmingham),Aston Villa,Chelsea,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/49.png
194504,2010-10-17,45.0,40.0,2,0,Goodison Park (Liverpool),Everton,Liverpool,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/40.png
194505,2010-10-17,13.0,50.0,2,3,Bloomfield Road (Blackpool),Blackpool,Manchester City,https://media.api-sports.io/football/teams/1356.png,https://media.api-sports.io/football/teams/50.png
194506,2010-10-18,67.0,74.0,0,0,Ewood Park (Blackburn),Blackburn,Sunderland,https://media.api-sports.io/football/teams/67.png,https://media.api-sports.io/football/teams/746.png
194487,2010-10-23,47.0,45.0,1,1,White Hart Lane (London),Tottenham,Everton,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/45.png
194488,2010-10-23,61.0,68.0,1,1,The DW Stadium (Wigan),Wigan,Bolton,https://media.api-sports.io/football/teams/61.png,https://media.api-sports.io/football/teams/68.png
194489,2010-10-23,60.0,36.0,2,1,"The Hawthorns, West Bromwich (West Bromwich)",West Brom,Fulham,https://media.api-sports.io/football/teams/60.png,https://media.api-sports.io/football/teams/36.png
194490,2010-10-23,74.0,66.0,1,0,Stadium of Light (Sunderland),Sunderland,Aston Villa,https://media.api-sports.io/football/teams/746.png,https://media.api-sports.io/football/teams/66.png
194491,2010-10-23,49.0,39.0,2,0,Stamford Bridge (London),Chelsea,Wolves,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/39.png
194492,2010-10-23,54.0,13.0,2,0,St. Andrew's Stadium (Birmingham),Birmingham,Blackpool,https://media.api-sports.io/football/teams/54.png,https://media.api-sports.io/football/teams/1356.png
194493,2010-10-23,48.0,34.0,1,2,Boleyn Ground (London),West Ham,Newcastle,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/34.png
194494,2010-10-24,75.0,33.0,1,2,Britannia Stadium (Stoke-on-Trent),Stoke City,Manchester United,https://media.api-sports.io/football/teams/75.png,https://media.api-sports.io/football/teams/33.png
194495,2010-10-24,40.0,67.0,2,1,Anfield (Liverpool),Liverpool,Blackburn,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/67.png
194496,2010-10-24,50.0,42.0,0,3,"Etihad Stadium, Manchester (Manchester)",Manchester City,Arsenal,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/42.png
194477,2010-10-30,39.0,50.0,2,1,"Molineux Stadium (Wolverhampton, West Midlands)",Wolves,Manchester City,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/teams/50.png
194478,2010-10-30,36.0,61.0,2,0,Craven Cottage (London),Fulham,Wigan,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/61.png
194479,2010-10-30,45.0,75.0,1,0,Goodison Park (Liverpool),Everton,Stoke City,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/75.png
194480,2010-10-30,67.0,49.0,1,2,Ewood Park (Blackburn),Blackburn,Chelsea,https://media.api-sports.io/football/teams/67.png,https://media.api-sports.io/football/teams/49.png
194481,2010-10-30,42.0,48.0,1,0,Emirates Stadium (London),Arsenal,West Ham,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/48.png
194482,2010-10-30,33.0,47.0,2,0,Old Trafford (Manchester),Manchester United,Tottenham,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/47.png
194483,2010-10-31,66.0,54.0,0,0,Villa Park (Birmingham),Aston Villa,Birmingham,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/54.png
194484,2010-10-31,34.0,74.0,5,1,Sports Direct Arena (Newcastle-upon-Tyne),Newcastle,Sunderland,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/746.png
194485,2010-10-31,68.0,40.0,0,1,Reebok Stadium (Bolton),Bolton,Liverpool,https://media.api-sports.io/football/teams/68.png,https://media.api-sports.io/football/teams/40.png
194486,2010-11-01,13.0,60.0,2,1,Bloomfield Road (Blackpool),Blackpool,West Brom,https://media.api-sports.io/football/teams/1356.png,https://media.api-sports.io/football/teams/60.png
194467,2010-11-06,68.0,47.0,4,2,Reebok Stadium (Bolton),Bolton,Tottenham,https://media.api-sports.io/football/teams/68.png,https://media.api-sports.io/football/teams/47.png
194468,2010-11-06,74.0,75.0,2,0,Stadium of Light (Sunderland),Sunderland,Stoke City,https://media.api-sports.io/football/teams/746.png,https://media.api-sports.io/football/teams/75.png
194469,2010-11-06,33.0,39.0,2,1,Old Trafford (Manchester),Manchester United,Wolves,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/39.png
194470,2010-11-06,36.0,66.0,1,1,Craven Cottage (London),Fulham,Aston Villa,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/66.png
194471,2010-11-06,13.0,45.0,2,2,Bloomfield Road (Blackpool),Blackpool,Everton,https://media.api-sports.io/football/teams/1356.png,https://media.api-sports.io/football/teams/45.png
194472,2010-11-06,67.0,61.0,2,1,Ewood Park (Blackburn),Blackburn,Wigan,https://media.api-sports.io/football/teams/67.png,https://media.api-sports.io/football/teams/61.png
194473,2010-11-06,54.0,48.0,2,2,St. Andrew's Stadium (Birmingham),Birmingham,West Ham,https://media.api-sports.io/football/teams/54.png,https://media.api-sports.io/football/teams/48.png
194474,2010-11-07,42.0,34.0,0,1,Emirates Stadium (London),Arsenal,Newcastle,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/34.png
194475,2010-11-07,60.0,50.0,0,2,"The Hawthorns, West Bromwich (West Bromwich)",West Brom,Manchester City,https://media.api-sports.io/football/teams/60.png,https://media.api-sports.io/football/teams/50.png
194476,2010-11-07,40.0,49.0,2,0,Anfield (Liverpool),Liverpool,Chelsea,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/49.png
194457,2010-11-09,75.0,54.0,3,2,Britannia Stadium (Stoke-on-Trent),Stoke City,Birmingham,https://media.api-sports.io/football/teams/75.png,https://media.api-sports.io/football/teams/54.png
194458,2010-11-09,47.0,74.0,1,1,White Hart Lane (London),Tottenham,Sunderland,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/746.png
194459,2010-11-10,34.0,67.0,1,2,Sports Direct Arena (Newcastle-upon-Tyne),Newcastle,Blackburn,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/67.png
194460,2010-11-10,49.0,36.0,1,0,Stamford Bridge (London),Chelsea,Fulham,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/36.png
194461,2010-11-10,66.0,13.0,3,2,Villa Park (Birmingham),Aston Villa,Blackpool,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/1356.png
194462,2010-11-10,39.0,42.0,0,2,"Molineux Stadium (Wolverhampton, West Midlands)",Wolves,Arsenal,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/teams/42.png
194463,2010-11-10,61.0,40.0,1,1,The DW Stadium (Wigan),Wigan,Liverpool,https://media.api-sports.io/football/teams/61.png,https://media.api-sports.io/football/teams/40.png
194464,2010-11-10,48.0,60.0,2,2,Boleyn Ground (London),West Ham,West Brom,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/60.png
194465,2010-11-10,50.0,33.0,0,0,"Etihad Stadium, Manchester (Manchester)",Manchester City,Manchester United,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/33.png
194466,2010-11-10,45.0,68.0,1,1,Goodison Park (Liverpool),Everton,Bolton,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/68.png
194447,2010-11-13,66.0,33.0,2,2,Villa Park (Birmingham),Aston Villa,Manchester United,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/33.png
194448,2010-11-13,39.0,68.0,2,3,"Molineux Stadium (Wolverhampton, West Midlands)",Wolves,Bolton,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/teams/68.png
194449,2010-11-13,61.0,60.0,1,0,The DW Stadium (Wigan),Wigan,West Brom,https://media.api-sports.io/football/teams/61.png,https://media.api-sports.io/football/teams/60.png
194450,2010-11-13,48.0,13.0,0,0,Boleyn Ground (London),West Ham,Blackpool,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/1356.png
194451,2010-11-13,47.0,67.0,4,2,White Hart Lane (London),Tottenham,Blackburn,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/67.png
194452,2010-11-13,34.0,36.0,0,0,Sports Direct Arena (Newcastle-upon-Tyne),Newcastle,Fulham,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/36.png
194453,2010-11-13,50.0,54.0,0,0,"Etihad Stadium, Manchester (Manchester)",Manchester City,Birmingham,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/54.png
194454,2010-11-13,75.0,40.0,2,0,Britannia Stadium (Stoke-on-Trent),Stoke City,Liverpool,https://media.api-sports.io/football/teams/75.png,https://media.api-sports.io/football/teams/40.png
194455,2010-11-14,45.0,42.0,1,2,Goodison Park (Liverpool),Everton,Arsenal,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/42.png
194456,2010-11-14,49.0,74.0,0,3,Stamford Bridge (London),Chelsea,Sunderland,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/746.png
194437,2010-11-20,42.0,47.0,2,3,Emirates Stadium (London),Arsenal,Tottenham,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/47.png
194438,2010-11-20,60.0,75.0,0,3,"The Hawthorns, West Bromwich (West Bromwich)",West Brom,Stoke City,https://media.api-sports.io/football/teams/60.png,https://media.api-sports.io/football/teams/75.png
194439,2010-11-20,33.0,61.0,2,0,Old Trafford (Manchester),Manchester United,Wigan,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/61.png
194440,2010-11-20,68.0,34.0,5,1,Reebok Stadium (Bolton),Bolton,Newcastle,https://media.api-sports.io/football/teams/68.png,https://media.api-sports.io/football/teams/34.png
194441,2010-11-20,13.0,39.0,2,1,Bloomfield Road (Blackpool),Blackpool,Wolves,https://media.api-sports.io/football/teams/1356.png,https://media.api-sports.io/football/teams/39.png
194442,2010-11-20,54.0,49.0,1,0,St. Andrew's Stadium (Birmingham),Birmingham,Chelsea,https://media.api-sports.io/football/teams/54.png,https://media.api-sports.io/football/teams/49.png
194443,2010-11-20,40.0,48.0,3,0,Anfield (Liverpool),Liverpool,West Ham,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/48.png
194444,2010-11-21,67.0,66.0,2,0,Ewood Park (Blackburn),Blackburn,Aston Villa,https://media.api-sports.io/football/teams/67.png,https://media.api-sports.io/football/teams/66.png
194445,2010-11-21,36.0,50.0,1,4,Craven Cottage (London),Fulham,Manchester City,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/50.png
194446,2010-11-22,74.0,45.0,2,2,Stadium of Light (Sunderland),Sunderland,Everton,https://media.api-sports.io/football/teams/746.png,https://media.api-sports.io/football/teams/45.png
194427,2010-11-27,66.0,42.0,2,4,Villa Park (Birmingham),Aston Villa,Arsenal,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/42.png
194428,2010-11-27,39.0,74.0,3,2,"Molineux Stadium (Wolverhampton, West Midlands)",Wolves,Sunderland,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/teams/746.png
194429,2010-11-27,48.0,61.0,3,1,Boleyn Ground (London),West Ham,Wigan,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/61.png
194430,2010-11-27,75.0,50.0,1,1,Britannia Stadium (Stoke-on-Trent),Stoke City,Manchester City,https://media.api-sports.io/football/teams/75.png,https://media.api-sports.io/football/teams/50.png
194431,2010-11-27,33.0,67.0,7,1,Old Trafford (Manchester),Manchester United,Blackburn,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/67.png
194432,2010-11-27,36.0,54.0,1,1,Craven Cottage (London),Fulham,Birmingham,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/54.png
194433,2010-11-27,45.0,60.0,1,4,Goodison Park (Liverpool),Everton,West Brom,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/60.png
194434,2010-11-27,68.0,13.0,2,2,Reebok Stadium (Bolton),Bolton,Blackpool,https://media.api-sports.io/football/teams/68.png,https://media.api-sports.io/football/teams/1356.png
194435,2010-11-28,34.0,49.0,1,1,Sports Direct Arena (Newcastle-upon-Tyne),Newcastle,Chelsea,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/49.png
194436,2010-11-28,47.0,40.0,2,1,White Hart Lane (London),Tottenham,Liverpool,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/40.png
194417,2010-12-04,61.0,75.0,2,2,The DW Stadium (Wigan),Wigan,Stoke City,https://media.api-sports.io/football/teams/61.png,https://media.api-sports.io/football/teams/75.png
194418,2010-12-04,50.0,68.0,1,0,"Etihad Stadium, Manchester (Manchester)",Manchester City,Bolton,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/68.png
194419,2010-12-04,49.0,45.0,1,1,Stamford Bridge (London),Chelsea,Everton,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/45.png
194420,2010-12-04,67.0,39.0,3,0,Ewood Park (Blackburn),Blackburn,Wolves,https://media.api-sports.io/football/teams/67.png,https://media.api-sports.io/football/teams/39.png
194421,2010-12-04,54.0,47.0,1,1,St. Andrew's Stadium (Birmingham),Birmingham,Tottenham,https://media.api-sports.io/football/teams/54.png,https://media.api-sports.io/football/teams/47.png
194422,2010-12-04,42.0,36.0,2,1,Emirates Stadium (London),Arsenal,Fulham,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/36.png
