Fixture ID,Game Date,Home Team ID,Away Team ID,Home Team Goals,Away Team Goals,Venue,Home Team,Away Team,Home Team Logo,Away Team Logo
193067,2013-08-24,36.0,42.0,1,3,Craven Cottage (London),Fulham,Arsenal,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/42.png
193068,2013-08-24,45.0,60.0,0,0,Goodison Park (Liverpool),Everton,West Brom,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/60.png
193069,2013-08-24,64.0,71.0,1,0,Kingston Communications Stadium (Hull),Hull City,Norwich,https://media.api-sports.io/football/teams/64.png,https://media.api-sports.io/football/teams/71.png
193070,2013-08-24,34.0,48.0,0,0,St. James' Park (Newcastle-upon-Tyne),Newcastle,West Ham,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/48.png
193071,2013-08-24,41.0,74.0,1,1,"St. Mary's Stadium (Southampton, Hampshire)",Southampton,Sunderland,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/746.png
193072,2013-08-24,75.0,52.0,2,1,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",Stoke City,Crystal Palace,https://media.api-sports.io/football/teams/75.png,https://media.api-sports.io/football/teams/52.png
193073,2013-08-24,66.0,40.0,0,1,Villa Park (Birmingham),Aston Villa,Liverpool,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/40.png
193074,2013-08-25,43.0,50.0,3,2,Cardiff City Stadium (Cardiff (Caerdydd)),Cardiff,Manchester City,https://media.api-sports.io/football/teams/43.png,https://media.api-sports.io/football/teams/50.png
193075,2013-08-25,47.0,76.0,1,0,White Hart Lane (London),Tottenham,Swansea,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/76.png
193076,2013-08-26,33.0,49.0,0,0,Old Trafford (Manchester),Manchester United,Chelsea,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/49.png
193078,2013-08-31,50.0,64.0,2,0,Etihad Stadium (Manchester),Manchester City,Hull City,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/64.png
193079,2013-08-31,43.0,45.0,0,0,Cardiff City Stadium (Cardiff (Caerdydd)),Cardiff,Everton,https://media.api-sports.io/football/teams/43.png,https://media.api-sports.io/football/teams/45.png
193080,2013-08-31,34.0,36.0,1,0,St. James' Park (Newcastle-upon-Tyne),Newcastle,Fulham,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/36.png
193081,2013-08-31,71.0,41.0,1,0,"Carrow Road (Norwich, Norfolk)",Norwich,Southampton,https://media.api-sports.io/football/teams/71.png,https://media.api-sports.io/football/teams/41.png
193082,2013-08-31,48.0,75.0,0,1,Boleyn Ground (London),West Ham,Stoke City,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/75.png
193083,2013-08-31,52.0,74.0,3,1,Selhurst Park (London),Crystal Palace,Sunderland,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/746.png
193084,2013-09-01,40.0,33.0,1,0,Anfield (Liverpool),Liverpool,Manchester United,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/33.png
193085,2013-09-01,60.0,76.0,0,2,The Hawthorns (West Bromwich),West Brom,Swansea,https://media.api-sports.io/football/teams/60.png,https://media.api-sports.io/football/teams/76.png
193086,2013-09-01,42.0,47.0,1,0,Emirates Stadium (London),Arsenal,Tottenham,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/47.png
193087,2013-09-14,33.0,52.0,2,0,Old Trafford (Manchester),Manchester United,Crystal Palace,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/52.png
193088,2013-09-14,66.0,34.0,1,2,Villa Park (Birmingham),Aston Villa,Newcastle,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/34.png
193089,2013-09-14,36.0,60.0,1,1,Craven Cottage (London),Fulham,West Brom,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/60.png
193090,2013-09-14,64.0,43.0,1,1,Kingston Communications Stadium (Hull),Hull City,Cardiff,https://media.api-sports.io/football/teams/64.png,https://media.api-sports.io/football/teams/43.png
193091,2013-09-14,75.0,50.0,0,0,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",Stoke City,Manchester City,https://media.api-sports.io/football/teams/75.png,https://media.api-sports.io/football/teams/50.png
193092,2013-09-14,74.0,42.0,1,3,Stadium of Light (Sunderland),Sunderland,Arsenal,https://media.api-sports.io/football/teams/746.png,https://media.api-sports.io/football/teams/42.png
193093,2013-09-14,47.0,71.0,2,0,White Hart Lane (London),Tottenham,Norwich,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/71.png
193094,2013-09-14,45.0,49.0,1,0,Goodison Park (Liverpool),Everton,Chelsea,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/49.png
193095,2013-09-15,41.0,48.0,0,0,"St. Mary's Stadium (Southampton, Hampshire)",Southampton,West Ham,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/48.png
193096,2013-09-16,76.0,40.0,2,2,Liberty Stadium (Swansea),Swansea,Liverpool,https://media.api-sports.io/football/teams/76.png,https://media.api-sports.io/football/teams/40.png
193097,2013-09-21,71.0,66.0,0,1,"Carrow Road (Norwich, Norfolk)",Norwich,Aston Villa,https://media.api-sports.io/football/teams/71.png,https://media.api-sports.io/football/teams/66.png
193098,2013-09-21,40.0,41.0,0,1,Anfield (Liverpool),Liverpool,Southampton,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/41.png
193099,2013-09-21,34.0,64.0,2,3,St. James' Park (Newcastle-upon-Tyne),Newcastle,Hull City,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/64.png
193100,2013-09-21,60.0,74.0,3,0,The Hawthorns (West Bromwich),West Brom,Sunderland,https://media.api-sports.io/football/teams/60.png,https://media.api-sports.io/football/teams/746.png
193101,2013-09-21,48.0,45.0,2,3,Boleyn Ground (London),West Ham,Everton,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/45.png
193102,2013-09-21,49.0,36.0,2,0,Stamford Bridge (London),Chelsea,Fulham,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/36.png
193103,2013-09-22,42.0,75.0,3,1,Emirates Stadium (London),Arsenal,Stoke City,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/75.png
193104,2013-09-22,52.0,76.0,0,2,Selhurst Park (London),Crystal Palace,Swansea,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/76.png
193105,2013-09-22,43.0,47.0,0,1,Cardiff City Stadium (Cardiff (Caerdydd)),Cardiff,Tottenham,https://media.api-sports.io/football/teams/43.png,https://media.api-sports.io/football/teams/47.png
193106,2013-09-22,50.0,33.0,4,1,Etihad Stadium (Manchester),Manchester City,Manchester United,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/33.png
193107,2013-09-28,47.0,49.0,1,1,White Hart Lane (London),Tottenham,Chelsea,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/49.png
193108,2013-09-28,66.0,50.0,3,2,Villa Park (Birmingham),Aston Villa,Manchester City,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/50.png
193109,2013-09-28,36.0,43.0,1,2,Craven Cottage (London),Fulham,Cardiff,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/43.png
193110,2013-09-28,64.0,48.0,1,0,Kingston Communications Stadium (Hull),Hull City,West Ham,https://media.api-sports.io/football/teams/64.png,https://media.api-sports.io/football/teams/48.png
193111,2013-09-28,33.0,60.0,1,2,Old Trafford (Manchester),Manchester United,West Brom,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/60.png
193112,2013-09-28,41.0,52.0,2,0,"St. Mary's Stadium (Southampton, Hampshire)",Southampton,Crystal Palace,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/52.png
193113,2013-09-28,76.0,42.0,1,2,Liberty Stadium (Swansea),Swansea,Arsenal,https://media.api-sports.io/football/teams/76.png,https://media.api-sports.io/football/teams/42.png
193114,2013-09-29,75.0,71.0,0,1,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",Stoke City,Norwich,https://media.api-sports.io/football/teams/75.png,https://media.api-sports.io/football/teams/71.png
193115,2013-09-29,74.0,40.0,1,3,Stadium of Light (Sunderland),Sunderland,Liverpool,https://media.api-sports.io/football/teams/746.png,https://media.api-sports.io/football/teams/40.png
193116,2013-09-30,45.0,34.0,3,2,Goodison Park (Liverpool),Everton,Newcastle,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/34.png
193117,2013-10-05,50.0,45.0,3,1,Etihad Stadium (Manchester),Manchester City,Everton,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/45.png
193118,2013-10-05,43.0,34.0,1,2,Cardiff City Stadium (Cardiff (Caerdydd)),Cardiff,Newcastle,https://media.api-sports.io/football/teams/43.png,https://media.api-sports.io/football/teams/34.png
193119,2013-10-05,36.0,75.0,1,0,Craven Cottage (London),Fulham,Stoke City,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/75.png
193120,2013-10-05,64.0,66.0,0,0,Kingston Communications Stadium (Hull),Hull City,Aston Villa,https://media.api-sports.io/football/teams/64.png,https://media.api-sports.io/football/teams/66.png
193121,2013-10-05,40.0,52.0,3,1,Anfield (Liverpool),Liverpool,Crystal Palace,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/52.png
193122,2013-10-05,74.0,33.0,1,2,Stadium of Light (Sunderland),Sunderland,Manchester United,https://media.api-sports.io/football/teams/746.png,https://media.api-sports.io/football/teams/33.png
193123,2013-10-06,71.0,49.0,1,3,"Carrow Road (Norwich, Norfolk)",Norwich,Chelsea,https://media.api-sports.io/football/teams/71.png,https://media.api-sports.io/football/teams/49.png
193124,2013-10-06,41.0,76.0,2,0,"St. Mary's Stadium (Southampton, Hampshire)",Southampton,Swansea,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/76.png
193125,2013-10-06,47.0,48.0,0,3,White Hart Lane (London),Tottenham,West Ham,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/48.png
193126,2013-10-06,60.0,42.0,1,1,The Hawthorns (West Bromwich),West Brom,Arsenal,https://media.api-sports.io/football/teams/60.png,https://media.api-sports.io/football/teams/42.png
193127,2013-10-19,34.0,40.0,2,2,St. James' Park (Newcastle-upon-Tyne),Newcastle,Liverpool,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/40.png
193128,2013-10-19,42.0,71.0,4,1,Emirates Stadium (London),Arsenal,Norwich,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/71.png
193129,2013-10-19,49.0,43.0,4,1,Stamford Bridge (London),Chelsea,Cardiff,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/43.png
193130,2013-10-19,45.0,64.0,2,1,Goodison Park (Liverpool),Everton,Hull City,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/64.png
193131,2013-10-19,33.0,41.0,1,1,Old Trafford (Manchester),Manchester United,Southampton,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/41.png
193132,2013-10-19,75.0,60.0,0,0,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",Stoke City,West Brom,https://media.api-sports.io/football/teams/75.png,https://media.api-sports.io/football/teams/60.png
193133,2013-10-19,76.0,74.0,4,0,Liberty Stadium (Swansea),Swansea,Sunderland,https://media.api-sports.io/football/teams/76.png,https://media.api-sports.io/football/teams/746.png
193134,2013-10-19,48.0,50.0,1,3,Boleyn Ground (London),West Ham,Manchester City,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/50.png
193135,2013-10-20,66.0,47.0,0,2,Villa Park (Birmingham),Aston Villa,Tottenham,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/47.png
193136,2013-10-21,52.0,36.0,1,4,Selhurst Park (London),Crystal Palace,Fulham,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/36.png
193137,2013-10-26,52.0,42.0,0,2,Selhurst Park (London),Crystal Palace,Arsenal,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/42.png
193138,2013-10-26,66.0,45.0,0,2,Villa Park (Birmingham),Aston Villa,Everton,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/45.png
193139,2013-10-26,40.0,60.0,4,1,Anfield (Liverpool),Liverpool,West Brom,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/60.png
193140,2013-10-26,33.0,75.0,3,2,Old Trafford (Manchester),Manchester United,Stoke City,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/75.png
193141,2013-10-26,71.0,43.0,0,0,"Carrow Road (Norwich, Norfolk)",Norwich,Cardiff,https://media.api-sports.io/football/teams/71.png,https://media.api-sports.io/football/teams/43.png
193142,2013-10-26,41.0,36.0,2,0,"St. Mary's Stadium (Southampton, Hampshire)",Southampton,Fulham,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/36.png
193143,2013-10-27,74.0,34.0,2,1,Stadium of Light (Sunderland),Sunderland,Newcastle,https://media.api-sports.io/football/teams/746.png,https://media.api-sports.io/football/teams/34.png
193144,2013-10-27,49.0,50.0,2,1,Stamford Bridge (London),Chelsea,Manchester City,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/50.png
193145,2013-10-27,76.0,48.0,0,0,Liberty Stadium (Swansea),Swansea,West Ham,https://media.api-sports.io/football/teams/76.png,https://media.api-sports.io/football/teams/48.png
193146,2013-10-27,47.0,64.0,1,0,White Hart Lane (London),Tottenham,Hull City,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/64.png
193147,2013-11-02,34.0,49.0,2,0,St. James' Park (Newcastle-upon-Tyne),Newcastle,Chelsea,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/49.png
193148,2013-11-02,36.0,33.0,1,3,Craven Cottage (London),Fulham,Manchester United,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/33.png
193149,2013-11-02,64.0,74.0,1,0,Kingston Communications Stadium (Hull),Hull City,Sunderland,https://media.api-sports.io/football/teams/64.png,https://media.api-sports.io/football/teams/746.png
193150,2013-11-02,50.0,71.0,7,0,Etihad Stadium (Manchester),Manchester City,Norwich,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/71.png
193151,2013-11-02,75.0,41.0,1,1,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",Stoke City,Southampton,https://media.api-sports.io/football/teams/75.png,https://media.api-sports.io/football/teams/41.png
193152,2013-11-02,60.0,52.0,2,0,The Hawthorns (West Bromwich),West Brom,Crystal Palace,https://media.api-sports.io/football/teams/60.png,https://media.api-sports.io/football/teams/52.png
193153,2013-11-02,48.0,66.0,0,0,Boleyn Ground (London),West Ham,Aston Villa,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/66.png
193154,2013-11-02,42.0,40.0,2,0,Emirates Stadium (London),Arsenal,Liverpool,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/40.png
193155,2013-11-03,45.0,47.0,0,0,Goodison Park (Liverpool),Everton,Tottenham,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/47.png
193156,2013-11-03,43.0,76.0,1,0,Cardiff City Stadium (Cardiff (Caerdydd)),Cardiff,Swansea,https://media.api-sports.io/football/teams/43.png,https://media.api-sports.io/football/teams/76.png
193157,2013-11-09,66.0,43.0,2,0,Villa Park (Birmingham),Aston Villa,Cardiff,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/43.png
193158,2013-11-09,49.0,60.0,2,2,Stamford Bridge (London),Chelsea,West Brom,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/60.png
193159,2013-11-09,52.0,45.0,0,0,Selhurst Park (London),Crystal Palace,Everton,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/45.png
193160,2013-11-09,40.0,36.0,4,0,Anfield (Liverpool),Liverpool,Fulham,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/36.png
193161,2013-11-09,41.0,64.0,4,1,"St. Mary's Stadium (Southampton, Hampshire)",Southampton,Hull City,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/64.png
193162,2013-11-09,71.0,48.0,3,1,"Carrow Road (Norwich, Norfolk)",Norwich,West Ham,https://media.api-sports.io/football/teams/71.png,https://media.api-sports.io/football/teams/48.png
193163,2013-11-10,47.0,34.0,0,1,White Hart Lane (London),Tottenham,Newcastle,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/34.png
193164,2013-11-10,74.0,50.0,1,0,Stadium of Light (Sunderland),Sunderland,Manchester City,https://media.api-sports.io/football/teams/746.png,https://media.api-sports.io/football/teams/50.png
193165,2013-11-10,33.0,42.0,1,0,Old Trafford (Manchester),Manchester United,Arsenal,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/42.png
193166,2013-11-10,76.0,75.0,3,3,Liberty Stadium (Swansea),Swansea,Stoke City,https://media.api-sports.io/football/teams/76.png,https://media.api-sports.io/football/teams/75.png
193167,2013-11-23,45.0,40.0,3,3,Goodison Park (Liverpool),Everton,Liverpool,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/40.png
193168,2013-11-23,36.0,76.0,1,2,Craven Cottage (London),Fulham,Swansea,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/76.png
193169,2013-11-23,64.0,52.0,0,1,Kingston Communications Stadium (Hull),Hull City,Crystal Palace,https://media.api-sports.io/football/teams/64.png,https://media.api-sports.io/football/teams/52.png
193170,2013-11-23,34.0,71.0,2,1,St. James' Park (Newcastle-upon-Tyne),Newcastle,Norwich,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/71.png
193171,2013-11-23,75.0,74.0,2,0,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",Stoke City,Sunderland,https://media.api-sports.io/football/teams/75.png,https://media.api-sports.io/football/teams/746.png
193172,2013-11-23,42.0,41.0,2,0,Emirates Stadium (London),Arsenal,Southampton,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/41.png
193173,2013-11-23,48.0,49.0,0,3,Boleyn Ground (London),West Ham,Chelsea,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/49.png
193174,2013-11-24,50.0,47.0,6,0,Etihad Stadium (Manchester),Manchester City,Tottenham,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/47.png
193175,2013-11-24,43.0,33.0,2,2,Cardiff City Stadium (Cardiff (Caerdydd)),Cardiff,Manchester United,https://media.api-sports.io/football/teams/43.png,https://media.api-sports.io/football/teams/33.png
193176,2013-11-25,60.0,66.0,2,2,The Hawthorns (West Bromwich),West Brom,Aston Villa,https://media.api-sports.io/football/teams/60.png,https://media.api-sports.io/football/teams/66.png
193177,2013-11-30,66.0,74.0,0,0,Villa Park (Birmingham),Aston Villa,Sunderland,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/746.png
193178,2013-11-30,43.0,42.0,0,3,Cardiff City Stadium (Cardiff (Caerdydd)),Cardiff,Arsenal,https://media.api-sports.io/football/teams/43.png,https://media.api-sports.io/football/teams/42.png
193179,2013-11-30,45.0,75.0,4,0,Goodison Park (Liverpool),Everton,Stoke City,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/75.png
193180,2013-11-30,71.0,52.0,1,0,"Carrow Road (Norwich, Norfolk)",Norwich,Crystal Palace,https://media.api-sports.io/football/teams/71.png,https://media.api-sports.io/football/teams/52.png
193181,2013-11-30,48.0,36.0,3,0,Boleyn Ground (London),West Ham,Fulham,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/36.png
193182,2013-11-30,34.0,60.0,2,1,St. James' Park (Newcastle-upon-Tyne),Newcastle,West Brom,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/60.png
193183,2013-12-01,47.0,33.0,2,2,White Hart Lane (London),Tottenham,Manchester United,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/33.png
193184,2013-12-01,64.0,40.0,3,1,Kingston Communications Stadium (Hull),Hull City,Liverpool,https://media.api-sports.io/football/teams/64.png,https://media.api-sports.io/football/teams/40.png
193185,2013-12-01,49.0,41.0,3,1,Stamford Bridge (London),Chelsea,Southampton,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/41.png
193186,2013-12-01,50.0,76.0,3,0,Etihad Stadium (Manchester),Manchester City,Swansea,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/76.png
193187,2013-12-03,52.0,48.0,1,0,Selhurst Park (London),Crystal Palace,West Ham,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/48.png
193188,2013-12-04,42.0,64.0,2,0,Emirates Stadium (London),Arsenal,Hull City,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/64.png
193189,2013-12-04,40.0,71.0,5,1,Anfield (Liverpool),Liverpool,Norwich,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/71.png
193190,2013-12-04,33.0,45.0,0,1,Old Trafford (Manchester),Manchester United,Everton,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/45.png
193191,2013-12-04,41.0,66.0,2,3,"St. Mary's Stadium (Southampton, Hampshire)",Southampton,Aston Villa,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/66.png
193192,2013-12-04,75.0,43.0,0,0,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",Stoke City,Cardiff,https://media.api-sports.io/football/teams/75.png,https://media.api-sports.io/football/teams/43.png
193193,2013-12-04,74.0,49.0,3,4,Stadium of Light (Sunderland),Sunderland,Chelsea,https://media.api-sports.io/football/teams/746.png,https://media.api-sports.io/football/teams/49.png
193194,2013-12-04,76.0,34.0,3,0,Liberty Stadium (Swansea),Swansea,Newcastle,https://media.api-sports.io/football/teams/76.png,https://media.api-sports.io/football/teams/34.png
193195,2013-12-04,36.0,47.0,1,2,Craven Cottage (London),Fulham,Tottenham,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/47.png
193196,2013-12-04,60.0,50.0,2,3,The Hawthorns (West Bromwich),West Brom,Manchester City,https://media.api-sports.io/football/teams/60.png,https://media.api-sports.io/football/teams/50.png
193197,2013-12-07,33.0,34.0,0,1,Old Trafford (Manchester),Manchester United,Newcastle,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/34.png
193198,2013-12-07,52.0,43.0,2,0,Selhurst Park (London),Crystal Palace,Cardiff,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/43.png
193199,2013-12-07,40.0,48.0,4,1,Anfield (Liverpool),Liverpool,West Ham,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/48.png
193200,2013-12-07,41.0,50.0,1,1,"St. Mary's Stadium (Southampton, Hampshire)",Southampton,Manchester City,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/50.png
193201,2013-12-07,75.0,49.0,3,2,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",Stoke City,Chelsea,https://media.api-sports.io/football/teams/75.png,https://media.api-sports.io/football/teams/49.png
193202,2013-12-07,60.0,71.0,0,2,The Hawthorns (West Bromwich),West Brom,Norwich,https://media.api-sports.io/football/teams/60.png,https://media.api-sports.io/football/teams/71.png
193203,2013-12-07,74.0,47.0,1,2,Stadium of Light (Sunderland),Sunderland,Tottenham,https://media.api-sports.io/football/teams/746.png,https://media.api-sports.io/football/teams/47.png
193204,2013-12-08,36.0,66.0,2,0,Craven Cottage (London),Fulham,Aston Villa,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/66.png
193205,2013-12-08,42.0,45.0,1,1,Emirates Stadium (London),Arsenal,Everton,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/45.png
193206,2013-12-09,76.0,64.0,1,1,Liberty Stadium (Swansea),Swansea,Hull City,https://media.api-sports.io/football/teams/76.png,https://media.api-sports.io/football/teams/64.png
193207,2013-12-14,50.0,42.0,6,3,Etihad Stadium (Manchester),Manchester City,Arsenal,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/42.png
193208,2013-12-14,43.0,60.0,1,0,Cardiff City Stadium (Cardiff (Caerdydd)),Cardiff,West Brom,https://media.api-sports.io/football/teams/43.png,https://media.api-sports.io/football/teams/60.png
193209,2013-12-14,49.0,52.0,2,1,Stamford Bridge (London),Chelsea,Crystal Palace,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/52.png
193210,2013-12-14,45.0,36.0,4,1,Goodison Park (Liverpool),Everton,Fulham,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/36.png
193211,2013-12-14,34.0,41.0,1,1,St. James' Park (Newcastle-upon-Tyne),Newcastle,Southampton,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/41.png
193212,2013-12-14,48.0,74.0,0,0,Boleyn Ground (London),West Ham,Sunderland,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/746.png
